馬名,horse_id,枠,馬 番,race_id,date,rank,着 順,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,weighted_avg_weight_change,weighted_avg_interval,weighted_avg_speed,turf_compatibility,dirt_compatibility,good_condition_avg,heavy_condition_avg,distance_compatibility,is_rest_comeback,interval_category,is_consecutive,jockey_compatibility,race_class,is_graded,age_limit,age,course_type_code,distance_val,rotation_code,weather_code,condition_code,target_top3
アイノサンカ,2022102440.0,6,6,202536120101,2025年12月1日,6.0,6,7.703064161931609,2.7666717869909876,37.914785704484174,421.9322978742821,100.0,1.7400072793413173,0.3339808960147844,18.57274232025089,15.922457959237889,10.0,8.6,8.25,10.0,8.5,0,1,1,8.5,0,0,0,3.0,2,850.0,1,2,1,0
アイファーモービル,2022101117.0,2,2,202550120310,2025年12月3日,1.0,1,1.6899002955033504,3.153658194182557,38.33009077467398,468.40463182870224,100.0,1.0,1.0243623879966783,46.350376941771884,15.476499468488571,10.0,2.6,2.6,10.0,2.6,0,2,0,1.0,0,0,0,3.0,2,1230.0,1,2,1,1
アイベット,2022101163.0,8,8,202547120311,2025年12月3日,9.0,9,8.848959631110937,3.1643467438741237,42.212658670269896,463.66840798491296,100.0,1.2157057737795913,-0.6656593469108225,28.59209483954111,14.687099707466947,10.0,8.6,8.6,10.0,8.6,0,1,1,8.5,0,0,0,3.0,2,1400.0,1,2,1,0
アイルシャンス,2022101474.0,3,3,202546120105,2025年12月1日,5.0,5,4.699336799127417,2.486667746175165,41.02513636578816,450.0691940771185,100.0,1.3113517505641503,0.12914898256079438,29.35248057689386,15.022937836687582,10.0,4.0,4.0,10.0,4.0,0,2,0,4.0,0,0,0,3.0,2,1400.0,1,2,1,0
アイルビーゼア,2018104454.0,7,8,202536120102,2025年12月1日,7.0,7,4.999087794437276,2.3596740596422787,37.008796179233464,457.8813577399105,100.0,1.8423064436184067,0.541063496907972,14.67159482376911,16.254720316613177,10.0,5.6,5.6,10.0,4.25,0,1,1,4.25,0,0,0,7.0,2,850.0,1,2,1,0
アイルランズコール,2022106580.0,1,1,202550120206,2025年12月2日,3.0,3,5.6499523951498585,2.0,40.34035270284992,508.94450366735884,100.0,1.153658194182557,5.389221589903055,82.4553263828826,15.35663878570819,10.0,5.8,5.8,10.0,5.0,0,1,1,10.0,0,0,0,3.0,2,1400.0,1,1,1,1
アイヲコメテ,2021102780.0,4,5,202544120508,2025年12月5日,4.0,4,2.2021186967492064,1.6886482494358497,39.82586529894256,520.1519798718012,100.0,1.6156314181019247,2.243069879008431,139.2813822019664,15.459514337657357,10.0,2.6,3.0,2.0,2.6,1,4,0,2.75,0,0,0,4.0,2,1600.0,1,1,1,0
アイヴカムバック,2020106989.0,6,6,202547120102,2025年12月1日,4.0,4,4.813024110675243,2.9043540232154412,40.89026090848213,467.8676643105016,100.0,1.153658194182557,-2.7410849757420825,35.5567466744153,15.143074193400015,10.0,4.6,4.6,10.0,4.6,0,1,1,5.0,0,0,0,5.0,2,1400.0,1,1,1,0
アウタースペース,2018100515.0,8,8,202550120208,2025年12月2日,8.0,8,4.468318412017054,3.475698494438274,36.76618003269031,449.3861139379945,100.0,1.8423064436184067,-0.0764436722967998,36.53576094452436,15.876451965964522,10.0,5.8,5.8,10.0,8.0,0,2,0,4.5,0,0,0,7.0,2,1230.0,1,1,1,0
アウトサイドベット,2020103022.0,8,10,202550120408,2025年12月4日,10.0,10,3.6703351682295766,3.6819950619433195,39.34289790328997,555.2625514074928,100.0,1.2157057737795913,1.8232664674834433,32.78230478164117,14.921715761494832,10.0,3.0,3.0,10.0,3.0,0,1,1,3.0,0,0,0,5.0,2,1400.0,1,1,1,0
アウトビアンキ,2020104990.0,8,13,202544120407,2025年12月4日,8.0,8,7.109950993141317,2.5199854413173655,39.83868434680922,511.940597543046,100.0,2.0442869468790916,1.5680270483501695,76.09370900280297,15.545264868304976,10.0,5.8,4.5,11.0,4.5,0,2,0,10.0,0,0,0,5.0,2,1600.0,1,1,1,0
アウフヴィント,2022105353.0,3,3,202536120210,2025年12月2日,2.0,2,7.488187223617392,1.571344471222833,38.32383689860941,513.3181158341957,100.0,1.3113517505641503,-2.7326544942696174,82.57877558133778,16.19909560903612,12.0,9.0,9.6,10.0,8.0,0,2,0,1.0,0,0,0,3.0,2,1400.0,1,2,1,1
アエディフィカータ,2020102456.0,3,3,202550120308,2025年12月3日,5.0,5,2.7555643417655755,1.702373519954756,39.20692095818462,452.2514123498495,100.0,1.6156314181019247,-2.3413092207564556,163.6158628660761,15.144312115884523,10.0,2.6,2.6,10.0,2.6,1,4,0,2.6,0,0,0,5.0,2,1400.0,1,2,1,0
アエノキングダム,2022103431.0,1,1,202544120206,2025年12月2日,8.0,8,6.296512627466265,2.8463418058174432,40.117030497432154,459.6906182348297,100.0,1.8356532561258765,-0.8646911399755541,55.81369711099873,15.22210716959278,10.0,5.6,6.666666666666667,4.0,5.5,0,2,0,10.0,0,0,0,3.0,2,1600.0,1,2,1,0
アエノジャッジ,2021103365.0,1,1,202544120306,2025年12月3日,6.0,6,3.5150304927757015,2.4690453069457434,38.99323138851986,492.67852110383495,100.0,1.6886482494358497,1.62201717421973,120.36910113580096,15.6672626476215,10.0,3.6,3.6,10.0,3.0,0,2,0,4.0,0,0,0,4.0,2,1600.0,1,2,1,0
アオイコウキ,2020101866.0,7,12,202544120408,2025年12月4日,13.0,13,8.241908583818185,3.1310290487319232,39.09940109003027,523.5842424810988,100.0,1.0580122173979978,6.6197252595257146,132.23051442710113,15.332519361763733,10.0,7.0,8.25,2.0,6.25,0,2,0,12.0,0,0,0,5.0,2,1400.0,1,1,1,0
アオイハナミチ,2022102937.0,8,14,202544120510,2025年12月5日,3.0,3,6.114045493799805,2.376017155454679,38.20478516558648,434.167134375074,100.0,1.1912919535691182,2.4864614586248734,70.07434518307842,16.178320007208967,10.0,6.2,6.2,10.0,6.2,0,2,0,4.0,0,0,0,3.0,2,1400.0,1,1,1,1
アオイフォトグラフ,2022101875.0,8,13,202544120209,2025年12月2日,10.0,10,3.9277100635947653,2.0996813389835958,39.77032810895207,493.38422607334127,100.0,2.106334526476126,-1.0140013320301948,49.82859293093426,15.699734908256383,10.0,3.2,3.75,1.0,3.5,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
アオゾラプール,2023103542.0,6,6,202544120204,2025年12月2日,4.0,4,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,1,0,2,2.0,2,1600.0,1,2,1,0
アカイツキ,2022102767.0,3,3,202548120402,2025年12月4日,12.0,12,9.700036396706587,3.3113517505641505,42.69158286062951,479.6119040552977,100.0,1.3153871127631864,1.9552941575870628,39.72843859388909,14.64300086365635,10.0,10.0,10.0,10.0,10.0,0,2,0,11.0,0,0,0,3.0,2,1500.0,1,2,1,0
アカイツメ,2022109019.0,6,6,202536120203,2025年12月2日,4.0,4,4.984347546164452,2.4136509148412397,39.428554327895576,432.38792591010383,100.0,1.2533395331661523,2.5646912837303026,28.91504734535955,15.78114009834021,10.0,5.4,6.25,2.0,5.4,0,1,1,6.0,0,0,0,3.0,2,1400.0,1,2,1,0
アカキチノイレブン,2021104644.0,8,9,202550120307,2025年12月3日,9.0,9,3.119692659140736,2.513332253824835,40.59411834074667,483.5615163694145,100.0,1.3180049380566807,0.34246587541266676,28.987211109590202,14.903584462285572,10.0,3.4,3.4,10.0,3.4,0,1,1,2.75,0,0,0,4.0,2,1400.0,1,2,1,0
アカネリュウ,0.0,3,3,202565120108,2025年12月1日,3.0,3,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,5.0,0,1600.0,0,1,1,1
アカノストロング,2019104877.0,6,6,202550120202,2025年12月2日,3.0,3,5.937363718962798,2.6669904480073923,41.97129951281676,504.8370190353519,100.0,1.475698494438274,1.0445115761765855,36.046502670405225,14.682038371491572,10.0,7.6,7.6,10.0,7.6,0,2,0,7.25,0,0,0,6.0,2,1400.0,1,1,1,1
アカリリッキー,2021104308.0,5,5,202547120104,2025年12月1日,1.0,1,5.44398364683565,3.1576935563815933,39.39112850757338,487.3319517721615,100.0,2.0,1.846844071448639,30.945933586188932,15.219838196704115,10.0,5.8,5.8,10.0,5.8,0,1,1,5.0,0,0,0,4.0,2,1400.0,1,1,1,1
アキヨシパワー,2022101980.0,7,10,202548120507,2025年12月5日,1.0,1,6.623417125386391,2.0913299125401985,39.81252533047395,485.05314370466533,100.0,1.095645976784559,0.6722580364779362,129.71661019907881,15.277874050015072,10.0,7.0,7.75,4.0,2.3333333333333335,0,2,0,2.3333333333333335,0,0,0,3.0,2,1500.0,1,1,1,1
アクロスフランケル,2023100228.0,3,4,202544120102,2025年12月1日,13.0,13,12.47681698755129,4.9194695332903695,42.165007950405574,496.50595909479927,100.0,2.0,1.7146221151086678,88.17778413829713,15.09679392714213,10.0,9.0,14.4,10.0,9.0,0,3,0,10.0,0,0,2,2.0,2,1400.0,1,1,1,0
アグネス,2022102316.0,7,9,202548120403,2025年12月4日,8.0,8,6.144446319855985,2.571344471222833,42.207906739123075,429.9605815658536,100.0,1.2533395331661523,-0.21706417222568108,33.374746710548465,14.919781591550977,13.0,7.0,8.2,10.0,8.2,0,1,1,6.0,0,0,0,3.0,2,1500.0,1,2,1,0
アグネスリュウ,2019102545.0,3,3,202550120208,2025年12月2日,6.0,6,4.213726832783401,2.318004938056681,40.290760261714546,546.5840621447676,100.0,1.7466604668338477,-3.6699252282980486,136.6932637735365,15.170261915555466,10.0,4.2,2.3333333333333335,7.0,4.0,0,1,1,4.2,0,0,0,6.0,2,1230.0,1,1,1,0
アグライア,0.0,8,8,202565120107,2025年12月1日,7.0,7,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,1,1,0
アグリオ,2021102169.0,5,5,202536120205,2025年12月2日,9.0,9,10.107613869893148,2.941987782602002,38.21187983647826,421.20941972414136,100.0,2.4176862770402763,0.3388295889514831,34.145228170094356,15.850556793606538,10.0,9.0,9.0,10.0,9.5,0,1,1,10.0,0,0,0,4.0,2,850.0,1,2,1,0
アコーダンス,2021104417.0,5,6,202550120305,2025年12月3日,4.0,4,4.504009483359262,1.307316388365114,42.16271832526962,473.8474786406777,100.0,1.0580122173979978,-0.4337529858756338,63.38336570146212,14.747128818169614,10.0,3.8,3.8,10.0,3.8,0,2,0,10.0,0,0,0,4.0,2,1230.0,1,2,1,0
アサネガミ,2022106131.0,8,15,202544120510,2025年12月5日,14.0,14,9.89997882051163,1.798019496739315,40.53630973287048,468.2500221102935,100.0,1.711277394886484,-0.636879279598854,44.04909774210961,15.396302141465567,10.0,8.2,7.5,11.0,8.2,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,1,1,0
アサメシマエ,2023102192.0,6,8,202550120403,2025年12月4日,2.0,2,6.763915768208972,3.370643311379169,38.57979036614422,484.3523893686324,100.0,1.582313722959724,0.36210657430173787,39.749199694482535,15.382193804469791,10.0,6.4,6.4,10.0,6.666666666666667,0,2,0,6.5,2,0,2,2.0,2,820.0,1,1,1,1
アシャニンカ,2021102930.0,2,2,202544120209,2025年12月2日,9.0,9,4.738676178244748,2.9664016028124753,37.8700945022082,460.73399297614617,100.0,1.6736436354999227,-0.7768048224826014,39.568849695300784,16.009705793833845,10.0,4.6,4.0,7.0,4.6,0,2,0,10.0,0,0,0,4.0,2,1400.0,1,2,1,0
アショロテンジン,0.0,8,10,202565120106,2025年12月1日,8.0,8,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,1,1,0
アジアジェニファー,2021104046.0,7,9,202544120309,2025年12月3日,9.0,9,3.3124885854243686,2.5863490851587603,38.60564906589446,492.93283504673485,100.0,1.7937034324949548,-3.1314359229518294,43.16122500819509,15.900549411686457,10.0,3.2,3.0,4.0,3.2,0,2,0,3.75,0,0,0,4.0,2,1600.0,1,2,1,0
アスキステソーロ,2020104924.0,8,11,202548120410,2025年12月4日,8.0,8,3.5957582914333064,3.044286946879091,39.77060662046296,486.5990076202442,100.0,1.1912919535691182,-1.0373102552640054,27.63455737529475,15.254267245395397,10.0,3.8,4.25,2.0,4.0,0,1,1,3.5,0,0,0,5.0,2,1400.0,1,1,1,0
アスクサヴァイバル,2022106979.0,5,6,202548120404,2025年12月4日,10.0,10,6.205707866064877,3.175315995611015,40.607164970597765,433.32396748357235,100.0,1.1576935563815933,1.8520236492877968,31.555989513199087,14.968780537990432,10.0,7.6,7.6,10.0,7.6,0,1,1,8.75,0,0,0,3.0,2,1500.0,1,2,1,0
アスセナ,2021104645.0,8,11,202550120312,2025年12月3日,10.0,10,3.0689814691348887,2.0513590299054676,40.17548959260616,492.7873582443973,100.0,1.475698494438274,1.6094244234927602,83.15942786080913,15.143245327559837,10.0,3.0,3.0,10.0,3.0,0,2,0,2.6666666666666665,0,0,0,4.0,2,1400.0,1,2,1,0
アストロガイア,2022106286.0,8,10,202536120102,2025年12月1日,10.0,10,8.82064864218995,3.0,38.72343735761285,369.566803777681,100.0,1.7400072793413173,0.09640007228914527,29.84521748105052,15.741204815530352,10.0,9.4,9.4,10.0,8.5,0,1,1,8.666666666666666,0,0,0,3.0,2,850.0,1,2,1,0
アストーレティアラ,2021101872.0,1,1,202548120503,2025年12月5日,12.0,12,11.428655528777167,3.6886482494358495,41.49277524351295,486.17393164594574,100.0,1.3153871127631864,7.603222993308536,99.14430594776348,14.94637953508567,10.0,11.2,11.2,10.0,11.2,0,1,1,11.333333333333334,0,0,0,4.0,2,1500.0,1,1,1,0
アスノヒロイン,2020104283.0,6,6,202536120204,2025年12月2日,10.0,10,7.336046272819948,3.0,38.796890653488894,495.4200598819324,100.0,2.27499733459461,-4.3176922981278,47.80247655670465,15.826126561021596,10.0,7.8,7.8,10.0,7.25,0,2,0,7.0,0,0,0,5.0,2,1400.0,1,2,1,0
アスピシャスデイ,2020100990.0,4,4,202550120208,2025年12月2日,7.0,7,7.112075508405932,3.6443613025567583,39.31262076531448,464.49204159025066,100.0,1.486667746175165,-0.14516119347073553,28.85208756019979,15.052379265066866,10.0,7.2,7.2,10.0,7.2,0,1,1,6.0,0,0,0,5.0,2,1230.0,1,1,1,0
アスフォデロース,2021102116.0,6,10,202544120404,2025年12月4日,8.0,8,3.809126941964727,2.1134066095025017,38.811201205487826,452.8282731737047,100.0,1.475698494438274,-1.9507854019287652,46.096140707770715,16.02616419682071,10.0,4.4,4.4,10.0,4.4,0,2,0,5.666666666666667,0,0,0,4.0,2,1200.0,1,1,1,0
アスマスティーブ,2018106686.0,6,6,202536120201,2025年12月2日,4.0,4,4.895225518986219,2.8423064436184067,38.61185024789382,486.69776937288515,100.0,1.513332253824835,-0.04657231244771265,29.010981404969343,15.809493907883866,10.0,4.6,5.666666666666667,3.0,4.6,0,1,1,4.6,0,0,0,7.0,2,1400.0,1,1,1,0
アズキング,2023105984.0,2,2,202544120205,2025年12月2日,8.0,8,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,1,0,2,2.0,2,1400.0,1,2,1,0
アソノリキ,0.0,6,6,202565120109,2025年12月1日,7.0,7,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,4.0,0,1600.0,0,1,1,0
アソマルゼン,0.0,6,6,202565120107,2025年12月1日,5.0,5,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,1,1,0
アタリマエ,2022105948.0,7,9,202550120412,2025年12月4日,10.0,10,4.865381781952407,3.117303778213017,39.68014980953818,458.09820466361856,100.0,1.8423064436184067,0.9436740002389293,28.72307213059348,15.042959900408993,10.0,4.0,4.0,10.0,2.0,0,2,0,10.0,0,0,0,3.0,2,1870.0,1,1,1,0
アッティラ,2020102185.0,8,10,202544120409,2025年12月4日,10.0,10,5.845848495788564,3.904354023215441,39.2254215485777,458.8405763635576,100.0,1.2533395331661523,2.28163418570492,44.912326779269954,15.513519172813425,10.0,7.0,8.0,3.0,7.0,0,2,0,10.0,0,0,0,5.0,2,2000.0,1,1,1,0
アットザホップ,2022105861.0,6,8,202548120406,2025年12月4日,2.0,2,4.952183022264691,2.297626480045244,40.503992502313295,433.2620978338295,100.0,1.095645976784559,1.2908638744625027,30.760951399420172,15.171077144420497,11.0,4.5,5.8,10.0,4.5,0,1,1,4.5,0,0,0,3.0,2,1400.0,1,1,1,1
アットワンス,2022105889.0,6,7,202554120603,2025年12月6日,1.0,1,2.9176331008509817,1.2157057737795913,41.34118444149205,460.4162960374842,100.0,1.513332253824835,1.491480186160026,36.67559416170844,14.967738212815721,10.0,4.4,3.5,8.0,3.6666666666666665,0,1,1,2.3333333333333335,0,0,0,3.0,2,1600.0,1,1,1,1
アップップ,2022102645.0,6,7,202550120310,2025年12月3日,8.0,8,3.1103698886751623,2.68864824943585,39.873151311564904,427.6317771819663,100.0,1.7316558528979205,1.4783042984178285,43.908623330924925,15.07876857034436,10.0,2.6,3.0,1.0,2.6,0,2,0,10.0,0,0,0,3.0,2,1230.0,1,2,1,0
アップテンペスト,2019105888.0,5,5,202536120212,2025年12月2日,11.0,11,10.019813988209165,1.846341805817443,38.0254546129147,489.4041035150782,100.0,1.3180049380566807,0.861255343410362,75.91096157079205,16.314449954125926,10.0,8.2,8.2,10.0,11.0,0,2,0,10.0,6,0,0,6.0,2,1400.0,1,2,1,0
アップフェリス,2020104026.0,4,4,202547120309,2025年12月3日,3.0,3,4.867691607851056,3.1576935563815933,39.85831549974412,429.6088400371209,100.0,1.0580122173979978,0.3117660055639599,28.7497883959227,15.142414616567121,10.0,5.8,5.8,10.0,5.8,0,1,1,3.0,0,0,0,5.0,2,1400.0,1,2,1,1
アップリンク,2022104926.0,5,6,202548120405,2025年12月4日,5.0,5,6.264395220712016,3.2599927206586825,40.84730724484233,445.49426043658,100.0,1.095645976784559,2.7857709015854035,28.41464336769818,15.048651911079608,10.0,5.8,5.8,10.0,5.8,0,1,1,8.0,0,0,0,3.0,2,1400.0,1,2,1,0
アツィオーネ,2022102881.0,8,11,202554120603,2025年12月6日,5.0,5,3.627796643158486,1.8893494092795138,40.199490411772395,466.8440046825693,100.0,1.153658194182557,0.7499187512470591,28.37914508454353,14.957260749655884,10.0,4.6,4.6,10.0,4.0,0,1,1,10.0,0,0,0,3.0,2,1600.0,1,1,1,0
アテンスマイル,2021102396.0,6,7,202550120305,2025年12月3日,12.0,12,5.5900173095035,2.7842942262204087,38.975517203554205,458.6737588467072,100.0,1.524301505561726,-1.0752160865593279,45.08448113952272,15.442104100280975,10.0,5.4,5.4,10.0,5.666666666666667,0,2,0,5.4,0,0,0,4.0,2,1230.0,1,2,1,0
アデニウム,2022105272.0,8,12,202544120503,2025年12月5日,11.0,11,9.581034379542704,3.058012217397998,41.0744758029631,423.6650041262313,100.0,1.941987782602002,-0.848074722897733,45.56870360655659,15.263621324138482,13.0,9.75,10.4,10.0,10.75,0,2,0,9.0,0,0,3,3.0,2,1200.0,1,1,1,0
アトラスライズ,2021102291.0,2,2,202544120207,2025年12月2日,7.0,7,9.500053176189295,3.808708046430882,37.592118304827686,449.50244637218526,100.0,1.6443613025567583,1.8522650326696617,40.407120776720156,16.065875937314996,10.0,8.0,7.75,9.0,8.0,0,2,0,10.0,0,0,0,4.0,2,1200.0,1,2,1,0
アドベントクラウン,2021105016.0,5,8,202544120307,2025年12月3日,4.0,4,4.846341805817443,3.6886482494358495,40.006539229981925,478.30725724990566,100.0,1.513332253824835,1.6202281843916095,43.13615880432458,15.227624053723197,10.0,4.6,4.6,10.0,4.6,0,2,0,10.0,0,0,0,4.0,2,1400.0,1,2,1,0
アドマイヤエアル,2022105629.0,2,2,202544120108,2025年12月1日,1.0,1,4.881910188398841,3.0,39.76517694254954,560.0272104070127,100.0,1.0,5.404167065379531,122.64235027727969,15.461393424827424,10.0,4.8,4.8,10.0,4.8,0,2,0,2.0,0,0,0,3.0,2,1600.0,1,1,1,1
アナザーゴースト,2021104757.0,8,12,202548120502,2025年12月5日,10.0,10,10.539306119497653,3.2223589612721217,41.83650852170163,391.99334681250747,100.0,1.1576935563815933,-0.05369615315363738,39.33210211888243,14.760137269937907,10.0,10.0,10.0,10.0,10.0,0,2,0,9.333333333333334,0,0,0,4.0,2,920.0,1,1,1,0
アナザーファミリア,2022104463.0,7,10,202536120107,2025年12月1日,12.0,12,7.298274319944865,2.9003186610164047,41.35436007762833,465.2605814220988,100.0,1.0,2.8319258933216847,112.22564717856174,14.968460139401143,10.0,7.2,7.25,7.0,7.2,0,4,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
アナンクス,2017106316.0,8,12,202548120508,2025年12月5日,11.0,11,7.31672559463966,4.0,39.92690316265937,466.47379860847116,100.0,1.1912919535691182,-0.31795011466550993,27.822386331722782,15.086778105137201,10.0,8.2,8.25,8.0,8.25,0,1,1,6.0,0,0,0,8.0,2,1500.0,1,1,1,0
アニマルクィーン,2021100269.0,3,3,202536120111,2025年12月1日,7.0,7,3.284241050031114,2.8977008357229104,38.07187344301982,444.4172645444869,100.0,2.2019805032606854,-3.688331391212312,29.09445784162905,15.847763138829205,10.0,4.6,4.75,4.0,4.6,0,1,1,4.666666666666667,0,0,0,4.0,2,1400.0,1,2,1,0
アニュレス,2022104464.0,7,7,202550120408,2025年12月4日,8.0,8,6.686220375310426,2.5066790663323046,39.09205776415568,442.28270092113837,100.0,1.5863490851587603,-0.18339410078899043,56.86442485206149,15.685968747805832,11.0,3.5,8.0,10.0,8.0,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,1,1,0
アネラリノ,2023100250.0,8,12,202544120103,2025年12月1日,3.0,3,12.427478125896831,7.428066827336999,39.31415115395653,490.575465381304,100.0,1.571344471222833,0.0,111.84377092443044,15.856741755395621,10.0,5.0,15.4,10.0,5.0,0,2,0,5.0,0,0,2,2.0,2,1200.0,1,1,1,1
アバグネイル,2017105114.0,8,12,202536120107,2025年12月1日,5.0,5,5.11022738011836,2.0,39.99648458724184,532.2182917579632,100.0,3.2279543689335033,3.2654456197632618,28.994776502645458,15.740273187456681,10.0,5.0,4.5,7.0,5.0,0,1,1,5.0,0,0,0,8.0,2,1400.0,1,2,1,0
アヒレウス,2023106472.0,4,7,202544120304,2025年12月3日,0.0,取消,6.245695085081829,3.834741050563152,39.99763675726437,531.5480284529929,100.0,1.8423064436184067,4.6074497975648505,46.67236478086226,15.368419007905095,10.0,5.75,8.2,10.0,5.75,0,2,0,5.75,0,0,2,2.0,2,1200.0,1,2,1,0
アビレ,2018100845.0,4,4,202536120206,2025年12月2日,6.0,6,7.215705773779591,3.7466604668338475,37.47391771816789,471.0897698670779,100.0,3.5499946691892204,-2.2944605213317004,49.766598072589794,16.010882120698668,10.0,7.4,7.4,10.0,7.0,0,1,1,7.0,0,0,0,7.0,2,850.0,1,2,1,0
アピールパワー,2023102531.0,3,3,202554120602,2025年12月6日,8.0,8,9.675341874450789,2.0513590299054676,46.03984904249043,459.54178575130265,100.0,1.513332253824835,2.580903566834085,42.961785377337435,13.860502877338286,10.0,9.8,9.666666666666666,10.0,9.8,0,2,0,10.0,0,0,2,2.0,2,1300.0,1,1,1,0
アフタービート,2020101602.0,5,5,202536120203,2025年12月2日,6.0,6,4.3044178610262955,2.428655528777167,39.65737178474229,441.21601377317444,100.0,1.486667746175165,2.2121166044639207,14.07421734841401,15.57703859445284,10.0,4.6,4.6,10.0,4.6,0,1,1,3.0,0,0,0,5.0,2,1400.0,1,2,1,0
アフターレヴュー,2022109051.0,7,10,202544120207,2025年12月2日,3.0,3,4.129749705314902,1.6293566886208308,38.3161369486972,519.5086763490757,100.0,2.037633759386561,0.42416965862648326,46.484619391828616,16.13737122056792,10.0,4.8,4.8,10.0,4.8,0,2,0,4.0,0,0,0,3.0,2,1200.0,1,2,1,1
アフリカンビート,2021107235.0,5,6,202544120302,2025年12月3日,3.0,3,6.691783845088252,3.846341805817443,38.30255357967373,479.06602686904824,100.0,1.8689709512680772,-2.018763589157921,42.946517875787194,15.937889698784748,10.0,8.0,8.0,10.0,8.0,0,2,0,8.0,0,0,0,4.0,2,1200.0,1,2,1,1
アベニンスマイル,2021101550.0,6,7,202544120412,2025年12月4日,3.0,3,7.8949721142904155,1.1576935563815933,41.96044035586741,530.1092287387467,100.0,1.6886482494358497,-1.4843259823929593,206.2622613941295,15.443138770819399,10.0,5.4,3.5,6.666666666666667,5.25,1,4,0,4.5,0,0,0,4.0,2,1650.0,2,1,1,1
アポロミラクル,2018104018.0,1,1,202546120210,2025年12月2日,4.0,4,2.6510144900492887,2.3910217693906057,38.92299843244413,490.2698208224671,100.0,2.5243015055617257,-1.5199063862882964,38.25125469717563,15.425492248570418,10.0,2.4,2.25,3.0,2.25,0,2,0,2.4,0,0,0,7.0,2,1400.0,1,2,1,0
アポロリヤム,2019101263.0,1,1,202544120511,2025年12月5日,3.0,3,5.238923620670395,3.7400072793413175,37.37777317896052,462.49070310837425,100.0,1.571344471222833,0.44641616149510954,44.62382519187145,16.353510692752184,10.0,4.2,4.2,10.0,4.2,0,2,0,4.2,0,0,0,6.0,2,1200.0,1,1,1,1
