日付,会場,レース番号,レース名,重賞,コースタイプ,距離,回り,天候,馬場状態,着 順,枠,馬 番,馬名,性齢,斤量,騎手,タイム,着差,人 気,単勝 オッズ,後3F,コーナー通過順,厩舎,馬体重(増減),race_id,horse_id,past_1_date,past_1_rank,past_1_time,past_1_run_style,past_1_race_name,past_1_last_3f,past_1_horse_weight,past_1_jockey,past_1_condition,past_1_odds,past_1_weather,past_2_date,past_2_rank,past_2_time,past_2_run_style,past_2_race_name,past_2_last_3f,past_2_horse_weight,past_2_jockey,past_2_condition,past_2_odds,past_2_weather,past_3_date,past_3_rank,past_3_time,past_3_run_style,past_3_race_name,past_3_last_3f,past_3_horse_weight,past_3_jockey,past_3_condition,past_3_odds,past_3_weather,past_4_date,past_4_rank,past_4_time,past_4_run_style,past_4_race_name,past_4_last_3f,past_4_horse_weight,past_4_jockey,past_4_condition,past_4_odds,past_4_weather,past_5_date,past_5_rank,past_5_time,past_5_run_style,past_5_race_name,past_5_last_3f,past_5_horse_weight,past_5_jockey,past_5_condition,past_5_odds,past_5_weather,past_1_distance,past_1_course_type,past_2_distance,past_2_course_type,past_3_distance,past_3_course_type,past_4_distance,past_4_course_type,past_5_distance,past_5_course_type,コーナー 通過順,馬体重 (増減)
2025年1月18日,中京,2R,3歳未勝利,,,,,,,9,7,8,アイヨトワニ,牝3,55.0,鮫島 良太,1:58.8,１／２,6.0,0.0,42.1,,千葉 直人,,202507010602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111188.0,434(-2)
2025年1月18日,中京,2R,3歳未勝利,,,,,,,10,8,11,ラブミーナタリー,牝3,51.0,★河原田 菜々,1:58.9,３／４,10.0,0.0,42.2,,矢嶋 大樹,,202507010602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8889.0,484(0)
2025年1月18日,中京,2R,3歳未勝利,,,,,,,11,8,10,タガノミナミ,牡3,54.0,▲鷲頭 虎太,1:59.8,５,11.0,0.0,43.8,,大根田 裕之,,202507010602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357.0,442(+2)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,1,3,5,ベルギューン,牝3,54.0,☆高杉 吏麒,1:26.8,,2.0,0.0,38.4,,牧浦 充徳,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,470(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,2,1,1,エルサトアナ,牝3,54.0,☆松本 大輝,1:27.2,２ 1/2,12.0,0.0,38.8,,本田 優,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,416(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,3,8,16,メイショウマヒロ,牝3,54.0,☆小沢 大仁,1:27.3,１／２,8.0,0.0,38.4,,飯田 祐史,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,404(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,4,5,9,ヴァレスカ,牝3,52.0,▲古川 奈穂,1:28.1,５,13.0,0.0,38.7,,音無 秀孝,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,380(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,5,4,7,ヒットザグラウンド,牝3,55.0,角田 大和,1:28.1,クビ,4.0,0.0,39.7,,四位 洋文,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,440(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,6,1,2,テンペスタリー,牝3,53.0,△吉村 誠之助,1:28.2,１／２,9.0,0.0,39.2,,長谷川 浩大,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,414(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,7,8,15,ダイメイハッピー,牝3,55.0,川須 栄彦,1:28.7,３,11.0,0.0,40.2,,森田 直行,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,506(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,8,2,3,ジュントミー,牝3,55.0,岩田 望来,1:28.7,ハナ,1.0,0.0,39.8,,友道 康夫,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,490(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,9,6,12,サンピノン,牝3,55.0,国分 恭介,1:28.8,クビ,15.0,0.0,38.1,,谷 潔,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0,442(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,10,4,8,アンファンテリブル,牝3,52.0,▲鷲頭 虎太,1:28.8,ハナ,16.0,0.0,39.3,,堀内 岳志,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,460(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,11,7,14,ディライトベル,牝3,55.0,長岡 禎仁,1:28.8,ハナ,5.0,0.0,40.0,,竹内 正洋,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,480(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,12,6,11,オーサムシャドウ,牝3,55.0,A.ルメートル,1:29.1,１ 3/4,3.0,0.0,39.1,,斉藤 崇史,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212.0,436(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,13,2,4,メイショウツクモ,牝3,55.0,高倉 稜,1:29.7,４,10.0,0.0,39.2,,安達 昭夫,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413.0,416(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,14,3,6,モンサンケイティ,牝3,55.0,鮫島 良太,1:30.1,２,7.0,0.0,40.7,,河嶋 宏樹,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.0,428(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,15,5,10,パイラタナー,牝3,55.0,横山 典弘,1:30.3,１ 1/4,6.0,0.0,39.6,,鈴木 伸尋,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.0,464(初出走)
2025年1月18日,中京,3R,メイクデビュー中京,,,,,,,16,7,13,タイガーヴィーナス,牝3,54.0,☆田口 貫太,1:32.8,大差,14.0,0.0,42.5,,大橋 勇樹,,202507010603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.0,424(初出走)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,1,5,10,ベルベルコンパス,牡3,57.0,北村 友一,1:53.0,,7.0,0.0,37.2,,小栗 実,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465.0,546(+20)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,2,6,11,ロードラビリンス,牡3,57.0,西村 淳也,1:53.1,１／２,6.0,0.0,37.6,,松下 武士,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.0,486(-2)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,3,4,7,ステイクオール,牡3,57.0,松山 弘平,1:53.4,１ 3/4,10.0,0.0,37.1,,上村 洋行,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16161210.0,488(-6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,4,2,4,ロードシュヴァリエ,牡3,57.0,中井 裕二,1:53.7,１ 3/4,12.0,0.0,37.5,,森田 直行,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88108.0,498(+6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,5,3,5,リアライズオーラム,牡3,57.0,川田 将雅,1:53.7,ハナ,3.0,0.0,38.4,,須貝 尚介,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121312.0,502(-6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,6,8,15,マテンロウブレイブ,牡3,57.0,横山 典弘,1:53.7,クビ,1.0,0.0,37.3,,高橋 亮,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13141210.0,492(+6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,7,1,1,コシュデリ,牡3,57.0,団野 大成,1:54.3,３ 1/2,9.0,0.0,39.0,,千田 輝彦,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121.0,498(+8)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,8,4,8,ゴッドエスパーダ,牡3,57.0,角田 大和,1:54.4,クビ,5.0,0.0,38.1,,角田 晃一,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561214.0,480(+4)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,9,5,9,タガノマカシヤ,牡3,57.0,岩田 望来,1:54.6,１ 1/4,2.0,0.0,38.8,,中村 直也,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6468.0,502(+2)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,10,1,2,ウォーターエルピス,牝3,55.0,鮫島 克駿,1:54.6,クビ,14.0,0.0,37.8,,藤野 健太,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15151616.0,516(+6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,11,8,16,ハグ,牡3,56.0,☆高杉 吏麒,1:54.7,クビ,11.0,0.0,39.1,,藤岡 健一,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233.0,504(-6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,12,6,12,シュラザック,牡3,57.0,菱田 裕二,1:54.7,アタマ,15.0,0.0,39.1,,大根田 裕之,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9835.0,484(-2)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,13,3,6,ローレルオーブ,牡3,57.0,長岡 禎仁,1:54.9,１ 1/4,16.0,0.0,38.3,,杉山 佳明,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13111514.0,454(+2)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,14,7,14,ボルトテソーロ,牡3,57.0,幸 英明,1:55.0,１／２,13.0,0.0,38.8,,栗田 徹,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9111010.0,476(0)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,15,2,3,ヒルノハンブルク,牡3,57.0,坂井 瑠星,1:55.1,クビ,4.0,0.0,39.0,,武 英智,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98910.0,466(-6)
2025年1月18日,中京,4R,3歳1勝クラス,,,,,,,16,7,13,プリンセッサ,牝3,53.0,△吉村 誠之助,1:55.5,２ 1/2,8.0,0.0,39.7,,牧田 和弥,,202507010604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6667.0,508(+12)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,1,7,15,トッピボーン,牡3,57.0,武 豊,2:00.8,,3.0,0.0,34.4,,笹田 和秀,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9988.0,464(0)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,2,3,6,メイショウビストロ,牡3,57.0,菱田 裕二,2:01.3,３,8.0,0.0,35.2,,岡田 稲男,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141484.0,444(-2)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,3,8,16,プレミアシップ,牡3,57.0,M.デムーロ,2:01.7,２ 1/2,7.0,0.0,35.0,,吉岡 辰弥,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18181514.0,500(-6)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,4,7,14,バズアップビート,牡3,57.0,鮫島 克駿,2:02.0,２,1.0,0.0,35.6,,友道 康夫,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911118.0,504(-6)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,5,6,11,メイショウアゴナス,牡3,57.0,太宰 啓介,2:02.2,１ 1/4,16.0,0.0,35.5,,本田 優,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14151514.0,466(+4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,6,4,7,ペールノエル,牡3,57.0,北村 友一,2:02.3,１／２,5.0,0.0,36.0,,西村 真幸,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617138.0,456(+2)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,7,1,2,ケイコウギュウゴ,牡3,57.0,幸 英明,2:02.5,１ 1/4,15.0,0.0,35.6,,藤沢 則雄,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16151517.0,440(-4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,8,5,10,シャルクハフト,牡3,57.0,A.ルメートル,2:02.5,アタマ,4.0,0.0,36.1,,清水 久詞,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121288.0,490(-4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,9,2,3,ドラギニャン,牡3,57.0,鮫島 良太,2:02.6,１／２,10.0,0.0,36.0,,河嶋 宏樹,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12131314.0,410(+4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,10,7,13,オーシンエス,牡3,57.0,坂井 瑠星,2:02.8,１ 1/2,9.0,0.0,36.5,,宮 徹,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7678.0,464(-4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,11,2,4,ミッドタウンナイト,牝3,54.0,☆高杉 吏麒,2:02.9,クビ,17.0,0.0,36.7,,河嶋 宏樹,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3344.0,480(0)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,12,3,5,ロードアルディート,牡3,57.0,西村 淳也,2:02.9,クビ,6.0,0.0,36.8,,杉山 晴紀,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5344.0,460(+6)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,13,6,12,ノボリディアマン,牡3,57.0,中井 裕二,2:03.2,１ 3/4,13.0,0.0,37.3,,緒方 努,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322.0,450(-6)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,14,5,9,レイデラティエラ,牡3,57.0,小崎 綾也,2:03.5,１ 3/4,12.0,0.0,37.3,,小崎 憲,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5644.0,466(-4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,15,8,17,スパイラルビジョン,牡3,56.0,☆小沢 大仁,2:04.0,３,11.0,0.0,37.5,,佐々木 晶三,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881113.0,490(+4)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,16,1,1,ウインベラーノ,牡3,57.0,松山 弘平,2:04.3,１ 3/4,2.0,0.0,38.5,,宮 徹,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.0,446(-2)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,17,8,18,ソルトミラクル,牡3,57.0,高倉 稜,2:06.9,大差,18.0,0.0,41.0,,武 英智,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.0,452(0)
2025年1月18日,中京,5R,3歳未勝利,,,,,,,18,4,8,レイナサグラーダ,牝3,53.0,△吉村 誠之助,2:06.9,クビ,14.0,0.0,39.5,,小栗 実,,202507010605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991518.0,436(+4)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,1,3,5,アスクセクシーモア,牡3,57.0,武 豊,1:34.9,,3.0,0.0,35.2,,福永 祐一,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.0,484(+4)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,2,3,6,ルクスジニア,牝3,55.0,池添 謙一,1:35.1,１ 1/4,1.0,0.0,35.9,,平田 修,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0,444(0)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,3,2,4,タガノアビー,牝3,55.0,藤岡 佑介,1:35.2,３／４,4.0,0.0,34.9,,千田 輝彦,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111010.0,498(+2)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,4,8,16,ニュークレド,牡3,57.0,菱田 裕二,1:35.6,２,15.0,0.0,35.2,,石坂 公一,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151512.0,428(初出走)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,5,7,14,マテンロウカナロア,牡3,57.0,横山 典弘,1:35.8,１ 1/2,7.0,0.0,35.8,,野中 賢二,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.0,480(-2)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,6,4,8,セクシーマージュ,牝3,54.0,☆高杉 吏麒,1:35.9,３／４,5.0,0.0,36.3,,小椋 研介,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,416(-8)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,7,6,11,ロネット,牝3,53.0,△吉村 誠之助,1:36.1,１ 1/4,11.0,0.0,35.4,,浜田 多実雄,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131215.0,418(初出走)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,8,1,1,タガノミモザ,牝3,55.0,鮫島 克駿,1:36.1,ハナ,10.0,0.0,36.1,,鮫島 一歩,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.0,458(-6)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,9,5,10,ヴィーナスバブル,牝3,55.0,角田 大和,1:36.2,クビ,12.0,0.0,35.3,,音無 秀孝,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161616.0,428(初出走)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,10,1,2,ステアハート,牝3,55.0,西村 淳也,1:36.4,１ 1/2,8.0,0.0,36.8,,新谷 功一,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.0,474(-6)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,11,2,3,コイモノガタリ,牝3,55.0,幸 英明,1:36.7,１ 1/2,13.0,0.0,36.5,,河嶋 宏樹,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0,424(-10)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,12,5,9,オフザチェイン,牝3,55.0,岩田 望来,1:36.7,クビ,6.0,0.0,36.4,,友道 康夫,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101010.0,452(-14)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,13,4,7,エコロアテナ,牝3,55.0,川田 将雅,1:36.8,１／２,2.0,0.0,37.4,,須貝 尚介,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,436(初出走)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,14,8,15,レッドギフテッド,牡3,57.0,団野 大成,1:37.4,３ 1/2,9.0,0.0,37.3,,池江 泰寿,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.0,500(-4)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,15,6,12,ラヴリーチェリー,牝3,54.0,☆田口 貫太,1:37.5,１,16.0,0.0,36.9,,藤沢 則雄,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111213.0,392(+2)
2025年1月18日,中京,6R,3歳未勝利,,,,,,,16,7,13,タイキフェニックス,牡3,57.0,荻野 琢真,1:37.6,クビ,14.0,0.0,37.0,,大久保 龍志,,202507010606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131213.0,426(-2)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,1,1,1,アンバードール,牡4,57.0,川田 将雅,2:00.1,,1.0,0.0,36.4,,吉岡 辰弥,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6688.0,520(0)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,2,2,2,メイショウソウタ,牡4,57.0,松山 弘平,2:00.1,アタマ,5.0,0.0,37.0,,岡田 稲男,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323.0,528(-8)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,3,5,6,レイワサンサン,牡4,57.0,鮫島 克駿,2:00.6,３ 1/2,2.0,0.0,37.2,,高柳 大輔,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643.0,498(+14)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,4,6,8,ラファミリア,牡4,57.0,坂井 瑠星,2:00.6,ハナ,7.0,0.0,37.5,,矢作 芳人,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2222.0,496(-2)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,5,8,12,ウォーターリーダー,牡5,58.0,武 豊,2:00.8,３／４,4.0,0.0,37.3,,藤野 健太,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8876.0,452(-2)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,6,7,9,ブリオメンテ,牡4,55.0,△吉村 誠之助,2:00.9,３／４,3.0,0.0,36.9,,千田 輝彦,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10101110.0,562(+12)
2025年1月18日,中京,7R,4歳以上1勝クラス,,,,,,,7,3,3,アドマイヤソラ,牡5,58.0,幸 英明,2:01.2,２,6.0,0.0,37.6,,友道 康夫,,202507010607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8888.0,524(+2)
